OID_,Join_Count,TARGET_FID,ID,DOWN_ID,CHAN_ID,LENGTH_M,AREA_SQKM,ELEV_M,OUT_DIST,SRC_DIST,FROM_DIST,GRADIENT,MNANPRC_M,MEANANNCMS,WIDTH_M,DEPTH_M,MAX_GRAD_D,LAKE,STRM_ORDER,AZIMTH_DEG,SINUOSITY,VAL_WIDTH,FP_WIDTH,DROPMAX,Fish,Basin_ID,VWI_Floor,ValCnstrnt,FlowVel,BFQ,StrmPow,BeavHab,FISH_RESID,GEP_Cum,GEP,IP_CHIN2,CCon,MERGE_SRC,uID,Join_Count_1,TARGET_FID_1,Join_Cou_1,TARGET_F_1,Dam_Type,Dam_Condit,Notes,Beaver_cre,Dam_Num,Surveyor,Dam_Cond_1,Beaver_C_1,OBJECTID_1,Shape_Leng,Area_m2,Notes_1,Length_m_1,Width_m_1,Dam_Num_1,Surveyor_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Le_1,Surveyed,Shape_Le_2,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_3,Z,Shape_Length
96,,,96.000000000000000,95.000000000000000,1.000000000000000,104.852800000000002,3648.211400000000140,92.400000000000006,9.503460000000000,292.865630000000010,9.503460000000000,0.000000000000000,0.404800000000000,24.243500000000001,18.971800000000002,0.339200000000000,0.002400000000000,0.000000000000000,6.000000000000000,234.2400055,1.062500000000000,147.276999999999987,1142.605800000000045,0.000000000000000,1,5090905,7.7600002,60.225999999999999,0.5046000,3.247000000000000,0.000000000000000,1,1,0.172700000000000,0.016400000000000,0.884200000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT96,0,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.717005033417351
97,,,97.000000000000000,96.000000000000000,1.000000000000000,103.639600000000002,3648.183599999999842,92.400000000000006,9.600949999999999,292.768129999999985,9.600949999999999,0.000000000000000,0.404800000000000,24.243400000000001,18.971800000000002,0.339200000000000,0.002400000000000,0.000000000000000,6.000000000000000,241.4799957,1.072000000000000,164.563199999999995,995.669899999999984,0.000000000000000,1,5090905,8.6700001,52.481999999999999,0.5046000,3.247000000000000,0.000000000000000,1,1,0.172700000000000,0.013700000000000,0.890300000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT97,0,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.125700666201197
98,,,98.000000000000000,97.000000000000000,1.000000000000000,104.497500000000002,3648.147199999999884,92.400000000000006,9.698960000000000,292.670129999999972,9.698960000000000,0.000000000000000,0.404800000000000,24.243200000000002,18.971699999999998,0.339200000000000,0.002400000000000,0.000000000000000,6.000000000000000,195.3300018,1.147300000000000,157.384600000000006,873.456099999999992,0.000000000000000,1,5090905,8.3000002,46.039999999999999,0.5046000,3.247000000000000,0.000000000000000,1,1,0.172700000000000,0.006800000000000,0.887900000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT98,0,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.995922657269901
99,,,99.000000000000000,98.000000000000000,1.000000000000000,105.355300000000000,3648.109899999999925,92.400000000000006,9.797670000000000,292.571419999999989,9.797670000000000,0.000000000000000,0.404800000000000,24.242999999999999,18.971599999999999,0.339200000000000,0.002400000000000,0.000000000000000,6.000000000000000,194.5700073,1.310300000000000,258.008399999999995,919.552400000000034,0.000000000000000,1,5090905,13.6000004,48.469999999999999,0.5046000,3.247000000000000,0.000000000000000,1,1,0.172700000000000,0.006300000000000,0.892500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT99,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.353737106289543
100,,,100.000000000000000,99.000000000000000,1.000000000000000,106.568500000000000,3648.013199999999870,92.400000000000006,9.899870000000000,292.469220000000007,9.899870000000000,0.000000000000000,0.404800000000000,24.242500000000000,18.971399999999999,0.339200000000000,0.002400000000000,0.000000000000000,6.000000000000000,240.3699951,1.404400000000000,348.493100000000027,916.133100000000013,0.000000000000000,1,5090905,18.3700008,48.289999999999999,0.5046000,3.247000000000000,0.000000000000000,1,1,0.172700000000000,0.011900000000000,0.892500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT100,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.944657878047337
101,,,101.000000000000000,100.000000000000000,1.000000000000000,107.781700000000001,3647.961400000000140,92.400000000000006,10.000010000000000,292.369079999999997,10.000010000000000,0.000000000000000,0.404800000000000,24.242300000000000,18.971299999999999,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,304.3800049,1.398600000000000,557.589200000000005,897.573399999999992,0.000000000000000,1,5090905,29.3899994,47.311999999999998,0.5045000,3.245000000000000,0.000000000000000,1,1,0.172700000000000,0.026200000000000,0.892600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT101,0,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.508916608320590
102,,,102.000000000000000,101.000000000000000,1.000000000000000,107.426400000000001,3647.950699999999870,92.400000000000006,10.100849999999999,292.268239999999992,10.100849999999999,0.000000000000000,0.404800000000000,24.234100000000002,18.968200000000000,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,289.0899963,1.189700000000000,565.140499999999975,872.332400000000007,0.000000000000000,1,5090905,29.7900009,45.988999999999997,0.5045000,3.245000000000000,0.000000000000000,1,1,0.172700000000000,0.012200000000000,0.892600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT102,0,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.674698160602375
103,,,103.000000000000000,102.000000000000000,1.000000000000000,104.497500000000002,3645.074000000000069,92.400000000000006,10.201480000000000,292.167610000000025,10.201480000000000,0.000000000000000,0.404800000000000,24.227599999999999,18.965599999999998,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,291.9299927,1.136900000000000,432.649600000000021,863.929999999999950,0.000000000000000,1,5090905,22.8099995,45.552000000000000,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.024700000000000,0.892600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT103,0,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.611414253869427
104,,,104.000000000000000,103.000000000000000,1.000000000000000,106.923900000000003,3645.052200000000084,92.400000000000006,10.299759999999999,292.069320000000005,10.299759999999999,0.000000000000000,0.404800000000000,24.227599999999999,18.965599999999998,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,313.6799927,1.190300000000000,307.278799999999990,858.171399999999949,0.000000000000000,1,5090905,16.2000008,45.249000000000002,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.042500000000000,0.892500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT104,0,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.166145338609709
105,,,105.000000000000000,104.000000000000000,1.000000000000000,108.639600000000002,3645.043500000000222,92.400000000000006,10.403850000000000,291.965239999999994,10.403850000000000,0.000000000000000,0.404800000000000,24.227499999999999,18.965599999999998,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,340.0899963,1.182300000000000,145.484800000000007,837.144999999999982,0.000000000000000,1,5090905,7.6700001,44.140000000000001,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.060400000000000,0.883600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT105,0,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.918966479153411
106,,,106.000000000000000,105.000000000000000,1.000000000000000,107.426400000000001,3645.035400000000209,92.400000000000006,10.504070000000000,291.865020000000015,10.504070000000000,0.000000000000000,0.404800000000000,24.227399999999999,18.965499999999999,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,19.1499996,1.283200000000000,137.200099999999992,700.868500000000040,0.000000000000000,1,5090905,7.2300000,36.954999999999998,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.019800000000000,0.880600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT106,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.423824919911212
107,,,107.000000000000000,106.000000000000000,1.000000000000000,107.426400000000001,3645.011500000000069,92.400000000000006,10.604260000000000,291.764819999999986,10.604260000000000,0.000000000000000,0.404800000000000,24.227300000000000,18.965499999999999,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,339.7600098,1.468300000000000,129.695600000000013,460.224600000000009,0.000000000000000,1,5090905,6.8400002,24.265999999999998,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.042200000000000,0.877900000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT107,0,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.161205863900733
108,,,108.000000000000000,107.000000000000000,1.000000000000000,104.497500000000002,3645.003400000000056,92.400000000000006,10.705480000000000,291.663610000000006,10.705480000000000,0.000000000000000,0.404800000000000,24.227300000000000,18.965499999999999,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,27.5799999,1.516200000000000,161.340499999999992,445.235000000000014,0.000000000000000,1,5090905,8.5100002,23.475999999999999,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.038000000000000,0.889300000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT108,0,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.516290549959422
109,,,109.000000000000000,108.000000000000000,1.000000000000000,104.142099999999999,3644.991199999999935,92.400000000000006,10.804000000000000,291.565089999999998,10.804000000000000,0.000000000000000,0.404800000000000,24.227200000000000,18.965399999999999,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,96.1500015,1.489500000000000,187.962199999999996,300.081200000000024,0.000000000000000,1,5090905,9.9099998,15.823000000000000,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.009800000000000,0.892500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT109,0,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.843228282160482
110,,,110.000000000000000,109.000000000000000,1.000000000000000,107.426400000000001,3644.964599999999791,92.400000000000006,10.904820000000001,291.464269999999999,10.904820000000001,0.000000000000000,0.404800000000000,24.226900000000001,18.965299999999999,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,106.9100037,1.258700000000000,262.190499999999986,331.964600000000019,0.000000000000000,1,5090905,13.8199997,17.504000000000001,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.006300000000000,0.892500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT110,0,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.383883152490711
111,,,111.000000000000000,110.000000000000000,1.000000000000000,103.284300000000002,3644.907999999999902,92.400000000000006,11.004350000000001,291.364739999999983,11.004350000000001,0.000000000000000,0.404800000000000,24.226600000000001,18.965199999999999,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,102.4499969,1.082500000000000,286.212499999999977,360.683100000000024,0.000000000000000,1,5090905,15.0900002,19.018000000000001,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.005400000000000,0.892500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT111,0,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.385354189504369
112,,,112.000000000000000,111.000000000000000,1.000000000000000,105.355300000000000,3644.839599999999791,92.400000000000006,11.101660000000001,291.267429999999990,11.101660000000001,0.000000000000000,0.404800000000000,24.226400000000002,18.965100000000000,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,80.7399979,1.223200000000000,255.727399999999989,405.508899999999983,0.000000000000000,1,5090905,13.4799995,21.382000000000001,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.031700000000000,0.892500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT112,0,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.946302060385861
113,,,113.000000000000000,112.000000000000000,1.000000000000000,102.781700000000001,3644.828399999999874,92.400000000000006,11.202999999999999,291.166089999999997,11.202999999999999,0.000000000000000,0.404800000000000,24.226400000000002,18.965100000000000,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,55.2700005,1.738900000000000,205.244499999999988,643.783500000000004,0.000000000000000,1,5090905,10.8199997,33.945999999999998,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.017700000000000,0.892500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT113,0,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.750665408376875
114,,,114.000000000000000,113.000000000000000,1.000000000000000,108.639600000000002,3644.812699999999950,92.400000000000006,11.299469999999999,291.069619999999986,11.299469999999999,0.000000000000000,0.404800000000000,24.226299999999998,18.965100000000000,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,56.4099998,2.154100000000000,139.608599999999996,849.846700000000055,0.000000000000000,1,5090905,7.3600001,44.811000000000000,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.028200000000000,0.881500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT114,0,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.843814233889915
115,,,115.000000000000000,114.000000000000000,1.000000000000000,107.781700000000001,3644.801500000000033,92.400000000000006,11.399100000000001,290.969980000000021,11.399100000000001,0.000000000000000,0.404800000000000,24.226199999999999,18.965100000000000,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,311.3200073,1.783100000000000,120.373699999999999,1029.005699999999933,0.000000000000000,1,5090905,6.3499999,54.258000000000003,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.038400000000000,0.874600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT115,0,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.245595539907598
116,,,116.000000000000000,115.000000000000000,1.000000000000000,104.497500000000002,3644.790800000000218,92.400000000000006,11.499720000000000,290.869370000000004,11.499720000000000,0.000000000000000,0.404800000000000,24.226199999999999,18.965000000000000,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,290.6199951,1.453200000000000,150.480400000000003,1075.417400000000043,0.000000000000000,1,5090905,7.9299998,56.704999999999998,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.026300000000000,0.885400000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT116,0,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.628726894470034
117,,,117.000000000000000,116.000000000000000,1.000000000000000,102.781700000000001,3644.777099999999791,92.400000000000006,11.597600000000000,290.771489999999972,11.597600000000000,0.000000000000000,0.404800000000000,24.226099999999999,18.965000000000000,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,307.0299988,1.132300000000000,372.488299999999981,1174.131000000000085,0.000000000000000,1,5090905,19.6399994,61.909999999999997,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.013800000000000,0.892600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT117,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.192256166727717
118,,,118.000000000000000,117.000000000000000,1.000000000000000,106.923900000000003,3644.750000000000000,92.400000000000006,11.697609999999999,290.671479999999974,11.697609999999999,0.000000000000000,0.404800000000000,24.225899999999999,18.965000000000000,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,308.4800110,1.068100000000000,395.258199999999988,1322.219599999999900,0.000000000000000,1,5090905,20.8400002,69.718999999999994,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.022400000000000,0.892600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT118,0,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.007170301604162
119,,,119.000000000000000,118.000000000000000,1.000000000000000,103.284300000000002,3644.733400000000074,92.400000000000006,11.798520000000000,290.570569999999975,11.798520000000000,0.000000000000000,0.404900000000000,24.225899999999999,18.964900000000000,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,282.3699951,1.088600000000000,613.237300000000005,1366.178699999999935,0.000000000000000,1,5090905,32.3400002,72.037000000000006,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.028100000000000,0.892600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT119,0,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.621316617308054
120,,,120.000000000000000,119.000000000000000,1.000000000000000,106.213200000000001,3644.720699999999852,92.400000000000006,11.895790000000000,290.473299999999995,11.895790000000000,0.000000000000000,0.404900000000000,24.225800000000000,18.964900000000000,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,260.6799927,1.089600000000000,2562.030799999999999,1366.355099999999993,0.000000000000000,1,5090905,135.0899963,72.046999999999997,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.037900000000000,0.892700000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT120,0,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.064283957670099
121,,,121.000000000000000,120.000000000000000,1.000000000000000,107.426400000000001,3644.710199999999986,92.400000000000006,11.998040000000000,290.371050000000025,11.998040000000000,0.000000000000000,0.404900000000000,24.225700000000000,18.964900000000000,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,253.9400024,1.085800000000000,2732.686999999999898,1307.976400000000012,0.000000000000000,1,5090905,144.0899963,68.968000000000004,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.014200000000000,0.892700000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT121,0,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.788730692868768
122,,,122.000000000000000,121.000000000000000,1.000000000000000,105.355300000000000,3644.683799999999792,92.400000000000006,12.099660000000000,290.269430000000000,12.099660000000000,0.000000000000000,0.404900000000000,24.225600000000000,18.964800000000000,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,254.0000000,1.107800000000000,2767.308599999999842,1237.443899999999985,0.000000000000000,1,5090905,145.9199982,65.248999999999995,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.028600000000000,0.892700000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT122,0,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.370026715060433
123,,,123.000000000000000,122.000000000000000,1.000000000000000,107.781700000000001,3644.665500000000065,92.400000000000006,12.198280000000000,290.170810000000017,12.198280000000000,0.000000000000000,0.404900000000000,24.225300000000001,18.964700000000001,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,235.6900024,1.154500000000000,2020.466200000000072,1220.122699999999895,0.000000000000000,1,5090905,106.5400009,64.335999999999999,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.013000000000000,0.892700000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT123,0,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.426138666417941
124,,,124.000000000000000,123.000000000000000,1.000000000000000,106.568500000000000,3644.607199999999921,92.400000000000006,12.301460000000001,290.067630000000008,12.301460000000001,0.000000000000000,0.404900000000000,24.225200000000001,18.964700000000001,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,202.1100006,1.164600000000000,341.639299999999992,1074.959599999999909,0.000000000000000,1,5090905,18.0100002,56.682000000000002,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.027900000000000,0.892500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT124,0,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.529942773214486
125,,,125.000000000000000,124.000000000000000,1.000000000000000,108.284300000000002,3644.592799999999897,92.400000000000006,12.399210000000000,289.969879999999989,12.399210000000000,0.000000000000000,0.404900000000000,24.225100000000001,18.964600000000001,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,187.8699951,1.091400000000000,118.621300000000005,927.443200000000047,0.000000000000000,1,5090905,6.2500000,48.904000000000003,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.013500000000000,0.873900000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT125,0,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.662429636292558
126,,,126.000000000000000,125.000000000000000,1.000000000000000,102.071100000000001,3644.541499999999814,92.400000000000006,12.500670000000000,289.868420000000015,12.500670000000000,0.000000000000000,0.404900000000000,24.224900000000002,18.964500000000001,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,176.8500061,1.040900000000000,57.064700000000002,720.531600000000026,0.000000000000000,1,5090905,3.0100000,37.994000000000000,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.050600000000000,0.851400000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT126,0,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.440927244395752
127,,,127.000000000000000,126.000000000000000,1.000000000000000,105.355300000000000,3644.533399999999801,92.400000000000006,12.601080000000000,289.768010000000004,12.601080000000000,0.000000000000000,0.404900000000000,24.224699999999999,18.964500000000001,0.339100000000000,0.002400000000000,0.000000000000000,6.000000000000000,198.4400024,1.080500000000000,54.192599999999999,705.113399999999956,0.000000000000000,1,5090905,2.8599999,37.180999999999997,0.5045000,3.244000000000000,0.000000000000000,1,1,0.172800000000000,0.020000000000000,0.849700000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT127,0,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.650110972253103
