"","HUC12","POP_rate","TOTAL_LENGTH_KM","PASS_LENGTH_KM","basin"
"986",190803050108,95,1845,1845,"salc"
"987",190803050108,100,1845,1845,"salc"
"988",190803050201,0,42036.48,36531,"salc"
"989",190803050201,5,42036.48,36531,"salc"
"990",190803050201,10,42036.48,36531,"salc"
"991",190803050201,15,42036.48,36531,"salc"
"992",190803050201,20,42036.48,42036.48,"salc"
"993",190803050201,25,42036.48,42036.48,"salc"
"994",190803050201,30,42036.48,42036.48,"salc"
"995",190803050201,35,42036.48,42036.48,"salc"
"996",190803050201,40,42036.48,42036.48,"salc"
"997",190803050201,45,42036.48,42036.48,"salc"
"998",190803050201,50,42036.48,42036.48,"salc"
"999",190803050201,55,42036.48,42036.48,"salc"
"1000",190803050201,60,42036.48,42036.48,"salc"
"1001",190803050201,65,42036.48,42036.48,"salc"
"1002",190803050201,70,42036.48,42036.48,"salc"
"1003",190803050201,75,42036.48,42036.48,"salc"
"1004",190803050201,80,42036.48,42036.48,"salc"
"1005",190803050201,85,42036.48,42036.48,"salc"
"1006",190803050201,90,42036.48,42036.48,"salc"
"1007",190803050201,95,42036.48,42036.48,"salc"
"1008",190803050201,100,42036.48,42036.48,"salc"
"1009",190803050202,0,32767.2,32767.2,"salc"
"1010",190803050202,5,32767.2,32767.2,"salc"
"1011",190803050202,10,32767.2,32767.2,"salc"
"1012",190803050202,15,32767.2,32767.2,"salc"
"1013",190803050202,20,32767.2,32767.2,"salc"
"1014",190803050202,25,32767.2,32767.2,"salc"
"1015",190803050202,30,32767.2,32767.2,"salc"
"1016",190803050202,35,32767.2,32767.2,"salc"
"1017",190803050202,40,32767.2,32767.2,"salc"
"1018",190803050202,45,32767.2,32767.2,"salc"
"1019",190803050202,50,32767.2,32767.2,"salc"
"1020",190803050202,55,32767.2,32767.2,"salc"
"1021",190803050202,60,32767.2,32767.2,"salc"
"1022",190803050202,65,32767.2,32767.2,"salc"
"1023",190803050202,70,32767.2,32767.2,"salc"
"1024",190803050202,75,32767.2,32767.2,"salc"
"1025",190803050202,80,32767.2,32767.2,"salc"
"1026",190803050202,85,32767.2,32767.2,"salc"
"1027",190803050202,90,32767.2,32767.2,"salc"
"1028",190803050202,95,32767.2,32767.2,"salc"
"1029",190803050202,100,32767.2,32767.2,"salc"
"1030",190803050203,0,18021.96,18021.96,"salc"
"1031",190803050203,5,18021.96,18021.96,"salc"
"1032",190803050203,10,18021.96,18021.96,"salc"
"1033",190803050203,15,18021.96,18021.96,"salc"
"1034",190803050203,20,18021.96,18021.96,"salc"
"1035",190803050203,25,18021.96,18021.96,"salc"
"1036",190803050203,30,18021.96,18021.96,"salc"
"1037",190803050203,35,18021.96,18021.96,"salc"
"1038",190803050203,40,18021.96,18021.96,"salc"
"1039",190803050203,45,18021.96,18021.96,"salc"
"1040",190803050203,50,18021.96,18021.96,"salc"
"1041",190803050203,55,18021.96,18021.96,"salc"
"1042",190803050203,60,18021.96,18021.96,"salc"
"1043",190803050203,65,18021.96,18021.96,"salc"
"1044",190803050203,70,18021.96,18021.96,"salc"
"1045",190803050203,75,18021.96,18021.96,"salc"
"1046",190803050203,80,18021.96,18021.96,"salc"
"1047",190803050203,85,18021.96,18021.96,"salc"
"1048",190803050203,90,18021.96,18021.96,"salc"
"1049",190803050203,95,18021.96,18021.96,"salc"
"1050",190803050203,100,18021.96,18021.96,"salc"
"1051",190803050204,0,52471.8,501.84,"salc"
"1052",190803050204,5,52471.8,501.84,"salc"
"1053",190803050204,10,52471.8,693.72,"salc"
"1054",190803050204,15,52471.8,693.72,"salc"
"1055",190803050204,20,52471.8,693.72,"salc"
"1056",190803050204,25,52471.8,28634.4,"salc"
"1057",190803050204,30,52471.8,44014.32,"salc"
"1058",190803050204,35,52471.8,44014.32,"salc"
"1059",190803050204,40,52471.8,51881.4,"salc"
"1060",190803050204,45,52471.8,51881.4,"salc"
"1061",190803050204,50,52471.8,51881.4,"salc"
"1062",190803050204,55,52471.8,51881.4,"salc"
"1063",190803050204,60,52471.8,51881.4,"salc"
"1064",190803050204,65,52471.8,51881.4,"salc"
"1065",190803050204,70,52471.8,51881.4,"salc"
"1066",190803050204,75,52471.8,51881.4,"salc"
"1067",190803050204,80,52471.8,51881.4,"salc"
"1068",190803050204,85,52471.8,51881.4,"salc"
"1069",190803050204,90,52471.8,51881.4,"salc"
"1070",190803050204,95,52471.8,52471.8,"salc"
"1071",190803050204,100,52471.8,52471.8,"salc"
"1072",190803050205,0,4944.6,4944.6,"salc"
"1073",190803050205,5,4944.6,4944.6,"salc"
"1074",190803050205,10,4944.6,4944.6,"salc"
"1075",190803050205,15,4944.6,4944.6,"salc"
"1076",190803050205,20,4944.6,4944.6,"salc"
"1077",190803050205,25,4944.6,4944.6,"salc"
"1078",190803050205,30,4944.6,4944.6,"salc"
"1079",190803050205,35,4944.6,4944.6,"salc"
"1080",190803050205,40,4944.6,4944.6,"salc"
"1081",190803050205,45,4944.6,4944.6,"salc"
"1082",190803050205,50,4944.6,4944.6,"salc"
"1083",190803050205,55,4944.6,4944.6,"salc"
"1084",190803050205,60,4944.6,4944.6,"salc"
"1085",190803050205,65,4944.6,4944.6,"salc"
"1086",190803050205,70,4944.6,4944.6,"salc"
"1087",190803050205,75,4944.6,4944.6,"salc"
"1088",190803050205,80,4944.6,4944.6,"salc"
"1089",190803050205,85,4944.6,4944.6,"salc"
"1090",190803050205,90,4944.6,4944.6,"salc"
"1091",190803050205,95,4944.6,4944.6,"salc"
"1092",190803050205,100,4944.6,4944.6,"salc"
"1093",190803050206,0,34508.88,34508.88,"salc"
"1094",190803050206,5,34508.88,34508.88,"salc"
"1095",190803050206,10,34508.88,34508.88,"salc"
"1096",190803050206,15,34508.88,34508.88,"salc"
"1097",190803050206,20,34508.88,34508.88,"salc"
"1098",190803050206,25,34508.88,34508.88,"salc"
"1099",190803050206,30,34508.88,34508.88,"salc"
"1100",190803050206,35,34508.88,34508.88,"salc"
"1101",190803050206,40,34508.88,34508.88,"salc"
"1102",190803050206,45,34508.88,34508.88,"salc"
"1103",190803050206,50,34508.88,34508.88,"salc"
"1104",190803050206,55,34508.88,34508.88,"salc"
"1105",190803050206,60,34508.88,34508.88,"salc"
"1106",190803050206,65,34508.88,34508.88,"salc"
"1107",190803050206,70,34508.88,34508.88,"salc"
"1108",190803050206,75,34508.88,34508.88,"salc"
"1109",190803050206,80,34508.88,34508.88,"salc"
"1110",190803050206,85,34508.88,34508.88,"salc"
"1111",190803050206,90,34508.88,34508.88,"salc"
"1112",190803050206,95,34508.88,34508.88,"salc"
"1113",190803050206,100,34508.88,34508.88,"salc"
"1114",190803050207,0,9859.68,9859.68,"salc"
"1115",190803050207,5,9859.68,9859.68,"salc"
"1116",190803050207,10,9859.68,9859.68,"salc"
"1117",190803050207,15,9859.68,9859.68,"salc"
"1118",190803050207,20,9859.68,9859.68,"salc"
"1119",190803050207,25,9859.68,9859.68,"salc"
"1120",190803050207,30,9859.68,9859.68,"salc"
"1121",190803050207,35,9859.68,9859.68,"salc"
"1122",190803050207,40,9859.68,9859.68,"salc"
"1123",190803050207,45,9859.68,9859.68,"salc"
"1124",190803050207,50,9859.68,9859.68,"salc"
"1125",190803050207,55,9859.68,9859.68,"salc"
"1126",190803050207,60,9859.68,9859.68,"salc"
"1127",190803050207,65,9859.68,9859.68,"salc"
"1128",190803050207,70,9859.68,9859.68,"salc"
"1129",190803050207,75,9859.68,9859.68,"salc"
"1130",190803050207,80,9859.68,9859.68,"salc"
"1131",190803050207,85,9859.68,9859.68,"salc"
"1132",190803050207,90,9859.68,9859.68,"salc"
"1133",190803050207,95,9859.68,9859.68,"salc"
"1134",190803050207,100,9859.68,9859.68,"salc"
"1135",190803050301,0,17726.76,17726.76,"salc"
"1136",190803050301,5,17726.76,17726.76,"salc"
"1137",190803050301,10,17726.76,17726.76,"salc"
"1138",190803050301,15,17726.76,17726.76,"salc"
"1139",190803050301,20,17726.76,17726.76,"salc"
"1140",190803050301,25,17726.76,17726.76,"salc"
"1141",190803050301,30,17726.76,17726.76,"salc"
"1142",190803050301,35,17726.76,17726.76,"salc"
"1143",190803050301,40,17726.76,17726.76,"salc"
"1144",190803050301,45,17726.76,17726.76,"salc"
"1145",190803050301,50,17726.76,17726.76,"salc"
"1146",190803050301,55,17726.76,17726.76,"salc"
"1147",190803050301,60,17726.76,17726.76,"salc"
"1148",190803050301,65,17726.76,17726.76,"salc"
"1149",190803050301,70,17726.76,17726.76,"salc"
"1150",190803050301,75,17726.76,17726.76,"salc"
"1151",190803050301,80,17726.76,17726.76,"salc"
"1152",190803050301,85,17726.76,17726.76,"salc"
"1153",190803050301,90,17726.76,17726.76,"salc"
"1154",190803050301,95,17726.76,17726.76,"salc"
"1155",190803050301,100,17726.76,17726.76,"salc"
"1156",190803050302,0,18390.96,18390.96,"salc"
"1157",190803050302,5,18390.96,18390.96,"salc"
"1158",190803050302,10,18390.96,18390.96,"salc"
"1159",190803050302,15,18390.96,18390.96,"salc"
"1160",190803050302,20,18390.96,18390.96,"salc"
"1161",190803050302,25,18390.96,18390.96,"salc"
"1162",190803050302,30,18390.96,18390.96,"salc"
"1163",190803050302,35,18390.96,18390.96,"salc"
"1164",190803050302,40,18390.96,18390.96,"salc"
"1165",190803050302,45,18390.96,18390.96,"salc"
"1166",190803050302,50,18390.96,18390.96,"salc"
"1167",190803050302,55,18390.96,18390.96,"salc"
"1168",190803050302,60,18390.96,18390.96,"salc"
"1169",190803050302,65,18390.96,18390.96,"salc"
"1170",190803050302,70,18390.96,18390.96,"salc"
"1171",190803050302,75,18390.96,18390.96,"salc"
"1172",190803050302,80,18390.96,18390.96,"salc"
"1173",190803050302,85,18390.96,18390.96,"salc"
"1174",190803050302,90,18390.96,18390.96,"salc"
"1175",190803050302,95,18390.96,18390.96,"salc"
"1176",190803050302,100,18390.96,18390.96,"salc"
"1177",190803050303,0,5549.76,5549.76,"salc"
"1178",190803050303,5,5549.76,5549.76,"salc"
"1179",190803050303,10,5549.76,5549.76,"salc"
"1180",190803050303,15,5549.76,5549.76,"salc"
"1181",190803050303,20,5549.76,5549.76,"salc"
"1182",190803050303,25,5549.76,5549.76,"salc"
"1183",190803050303,30,5549.76,5549.76,"salc"
"1184",190803050303,35,5549.76,5549.76,"salc"
"1185",190803050303,40,5549.76,5549.76,"salc"
"1186",190803050303,45,5549.76,5549.76,"salc"
"1187",190803050303,50,5549.76,5549.76,"salc"
"1188",190803050303,55,5549.76,5549.76,"salc"
"1189",190803050303,60,5549.76,5549.76,"salc"
"1190",190803050303,65,5549.76,5549.76,"salc"
"1191",190803050303,70,5549.76,5549.76,"salc"
"1192",190803050303,75,5549.76,5549.76,"salc"
"1193",190803050303,80,5549.76,5549.76,"salc"
"1194",190803050303,85,5549.76,5549.76,"salc"
"1195",190803050303,90,5549.76,5549.76,"salc"
"1196",190803050303,95,5549.76,5549.76,"salc"
"1197",190803050303,100,5549.76,5549.76,"salc"
"1198",190803050304,0,38877.84,38877.84,"salc"
"1199",190803050304,5,38877.84,38877.84,"salc"
"1200",190803050304,10,38877.84,38877.84,"salc"
"1201",190803050304,15,38877.84,38877.84,"salc"
"1202",190803050304,20,38877.84,38877.84,"salc"
"1203",190803050304,25,38877.84,38877.84,"salc"
"1204",190803050304,30,38877.84,38877.84,"salc"
"1205",190803050304,35,38877.84,38877.84,"salc"
"1206",190803050304,40,38877.84,38877.84,"salc"
"1207",190803050304,45,38877.84,38877.84,"salc"
"1208",190803050304,50,38877.84,38877.84,"salc"
"1209",190803050304,55,38877.84,38877.84,"salc"
"1210",190803050304,60,38877.84,38877.84,"salc"
"1211",190803050304,65,38877.84,38877.84,"salc"
"1212",190803050304,70,38877.84,38877.84,"salc"
"1213",190803050304,75,38877.84,38877.84,"salc"
"1214",190803050304,80,38877.84,38877.84,"salc"
"1215",190803050304,85,38877.84,38877.84,"salc"
"1216",190803050304,90,38877.84,38877.84,"salc"
"1217",190803050304,95,38877.84,38877.84,"salc"
"1218",190803050304,100,38877.84,38877.84,"salc"
"1219",190803050305,0,23675.04,23675.04,"salc"
"1220",190803050305,5,23675.04,23675.04,"salc"
"1221",190803050305,10,23675.04,23675.04,"salc"
"1222",190803050305,15,23675.04,23675.04,"salc"
"1223",190803050305,20,23675.04,23675.04,"salc"
"1224",190803050305,25,23675.04,23675.04,"salc"
"1225",190803050305,30,23675.04,23675.04,"salc"
"1226",190803050305,35,23675.04,23675.04,"salc"
"1227",190803050305,40,23675.04,23675.04,"salc"
"1228",190803050305,45,23675.04,23675.04,"salc"
"1229",190803050305,50,23675.04,23675.04,"salc"
"1230",190803050305,55,23675.04,23675.04,"salc"
"1231",190803050305,60,23675.04,23675.04,"salc"
"1232",190803050305,65,23675.04,23675.04,"salc"
"1233",190803050305,70,23675.04,23675.04,"salc"
"1234",190803050305,75,23675.04,23675.04,"salc"
"1235",190803050305,80,23675.04,23675.04,"salc"
"1236",190803050305,85,23675.04,23675.04,"salc"
"1237",190803050305,90,23675.04,23675.04,"salc"
"1238",190803050305,95,23675.04,23675.04,"salc"
"1239",190803050305,100,23675.04,23675.04,"salc"
"1240",190803050306,0,13151.16,13151.16,"salc"
"1241",190803050306,5,13151.16,13151.16,"salc"
"1242",190803050306,10,13151.16,13151.16,"salc"
"1243",190803050306,15,13151.16,13151.16,"salc"
"1244",190803050306,20,13151.16,13151.16,"salc"
"1245",190803050306,25,13151.16,13151.16,"salc"
"1246",190803050306,30,13151.16,13151.16,"salc"
"1247",190803050306,35,13151.16,13151.16,"salc"
"1248",190803050306,40,13151.16,13151.16,"salc"
"1249",190803050306,45,13151.16,13151.16,"salc"
"1250",190803050306,50,13151.16,13151.16,"salc"
"1251",190803050306,55,13151.16,13151.16,"salc"
"1252",190803050306,60,13151.16,13151.16,"salc"
"1253",190803050306,65,13151.16,13151.16,"salc"
"1254",190803050306,70,13151.16,13151.16,"salc"
"1255",190803050306,75,13151.16,13151.16,"salc"
"1256",190803050306,80,13151.16,13151.16,"salc"
"1257",190803050306,85,13151.16,13151.16,"salc"
"1258",190803050306,90,13151.16,13151.16,"salc"
"1259",190803050306,95,13151.16,13151.16,"salc"
"1260",190803050306,100,13151.16,13151.16,"salc"
"1261",190803050307,0,38951.64,38951.64,"salc"
"1262",190803050307,5,38951.64,38951.64,"salc"
"1263",190803050307,10,38951.64,38951.64,"salc"
"1264",190803050307,15,38951.64,38951.64,"salc"
"1265",190803050307,20,38951.64,38951.64,"salc"
"1266",190803050307,25,38951.64,38951.64,"salc"
"1267",190803050307,30,38951.64,38951.64,"salc"
"1268",190803050307,35,38951.64,38951.64,"salc"
"1269",190803050307,40,38951.64,38951.64,"salc"
"1270",190803050307,45,38951.64,38951.64,"salc"
"1271",190803050307,50,38951.64,38951.64,"salc"
"1272",190803050307,55,38951.64,38951.64,"salc"
"1273",190803050307,60,38951.64,38951.64,"salc"
"1274",190803050307,65,38951.64,38951.64,"salc"
"1275",190803050307,70,38951.64,38951.64,"salc"
"1276",190803050307,75,38951.64,38951.64,"salc"
"1277",190803050307,80,38951.64,38951.64,"salc"
"1278",190803050307,85,38951.64,38951.64,"salc"
"1279",190803050307,90,38951.64,38951.64,"salc"
"1280",190803050307,95,38951.64,38951.64,"salc"
"1281",190803050307,100,38951.64,38951.64,"salc"
"1282",190803050308,0,24796.8,24796.8,"salc"
"1283",190803050308,5,24796.8,24796.8,"salc"
"1284",190803050308,10,24796.8,24796.8,"salc"
"1285",190803050308,15,24796.8,24796.8,"salc"
"1286",190803050308,20,24796.8,24796.8,"salc"
"1287",190803050308,25,24796.8,24796.8,"salc"
"1288",190803050308,30,24796.8,24796.8,"salc"
"1289",190803050308,35,24796.8,24796.8,"salc"
"1290",190803050308,40,24796.8,24796.8,"salc"
"1291",190803050308,45,24796.8,24796.8,"salc"
"1292",190803050308,50,24796.8,24796.8,"salc"
"1293",190803050308,55,24796.8,24796.8,"salc"
"1294",190803050308,60,24796.8,24796.8,"salc"
"1295",190803050308,65,24796.8,24796.8,"salc"
"1296",190803050308,70,24796.8,24796.8,"salc"
"1297",190803050308,75,24796.8,24796.8,"salc"
"1298",190803050308,80,24796.8,24796.8,"salc"
"1299",190803050308,85,24796.8,24796.8,"salc"
"1300",190803050308,90,24796.8,24796.8,"salc"
"1301",190803050308,95,24796.8,24796.8,"salc"
"1302",190803050308,100,24796.8,24796.8,"salc"
"1303",190803050309,0,16176.96,16176.96,"salc"
"1304",190803050309,5,16176.96,16176.96,"salc"
"1305",190803050309,10,16176.96,16176.96,"salc"
"1306",190803050309,15,16176.96,16176.96,"salc"
"1307",190803050309,20,16176.96,16176.96,"salc"
"1308",190803050309,25,16176.96,16176.96,"salc"
"1309",190803050309,30,16176.96,16176.96,"salc"
"1310",190803050309,35,16176.96,16176.96,"salc"
"1311",190803050309,40,16176.96,16176.96,"salc"
"1312",190803050309,45,16176.96,16176.96,"salc"
"1313",190803050309,50,16176.96,16176.96,"salc"
"1314",190803050309,55,16176.96,16176.96,"salc"
"1315",190803050309,60,16176.96,16176.96,"salc"
"1316",190803050309,65,16176.96,16176.96,"salc"
"1317",190803050309,70,16176.96,16176.96,"salc"
"1318",190803050309,75,16176.96,16176.96,"salc"
"1319",190803050309,80,16176.96,16176.96,"salc"
"1320",190803050309,85,16176.96,16176.96,"salc"
"1321",190803050309,90,16176.96,16176.96,"salc"
"1322",190803050309,95,16176.96,16176.96,"salc"
"1323",190803050309,100,16176.96,16176.96,"salc"
"1324",190803050310,0,11306.16,11306.16,"salc"
"1325",190803050310,5,11306.16,11306.16,"salc"
"1326",190803050310,10,11306.16,11306.16,"salc"
"1327",190803050310,15,11306.16,11306.16,"salc"
"1328",190803050310,20,11306.16,11306.16,"salc"
"1329",190803050310,25,11306.16,11306.16,"salc"
"1330",190803050310,30,11306.16,11306.16,"salc"
"1331",190803050310,35,11306.16,11306.16,"salc"
"1332",190803050310,40,11306.16,11306.16,"salc"
"1333",190803050310,45,11306.16,11306.16,"salc"
"1334",190803050310,50,11306.16,11306.16,"salc"
"1335",190803050310,55,11306.16,11306.16,"salc"
"1336",190803050310,60,11306.16,11306.16,"salc"
"1337",190803050310,65,11306.16,11306.16,"salc"
"1338",190803050310,70,11306.16,11306.16,"salc"
"1339",190803050310,75,11306.16,11306.16,"salc"
"1340",190803050310,80,11306.16,11306.16,"salc"
"1341",190803050310,85,11306.16,11306.16,"salc"
"1342",190803050310,90,11306.16,11306.16,"salc"
"1343",190803050310,95,11306.16,11306.16,"salc"
"1344",190803050310,100,11306.16,11306.16,"salc"
"1345",190803050401,0,16590.24,16590.24,"salc"
"1346",190803050401,5,16590.24,16590.24,"salc"
"1347",190803050401,10,16590.24,16590.24,"salc"
"1348",190803050401,15,16590.24,16590.24,"salc"
"1349",190803050401,20,16590.24,16590.24,"salc"
"1350",190803050401,25,16590.24,16590.24,"salc"
"1351",190803050401,30,16590.24,16590.24,"salc"
"1352",190803050401,35,16590.24,16590.24,"salc"
"1353",190803050401,40,16590.24,16590.24,"salc"
"1354",190803050401,45,16590.24,16590.24,"salc"
"1355",190803050401,50,16590.24,16590.24,"salc"
"1356",190803050401,55,16590.24,16590.24,"salc"
"1357",190803050401,60,16590.24,16590.24,"salc"
"1358",190803050401,65,16590.24,16590.24,"salc"
"1359",190803050401,70,16590.24,16590.24,"salc"
"1360",190803050401,75,16590.24,16590.24,"salc"
"1361",190803050401,80,16590.24,16590.24,"salc"
"1362",190803050401,85,16590.24,16590.24,"salc"
"1363",190803050401,90,16590.24,16590.24,"salc"
"1364",190803050401,95,16590.24,16590.24,"salc"
"1365",190803050401,100,16590.24,16590.24,"salc"
"1366",190803050402,0,2346.84,2346.84,"salc"
"1367",190803050402,5,2346.84,2346.84,"salc"
"1368",190803050402,10,2346.84,2346.84,"salc"
"1369",190803050402,15,2346.84,2346.84,"salc"
"1370",190803050402,20,2346.84,2346.84,"salc"
"1371",190803050402,25,2346.84,2346.84,"salc"
"1372",190803050402,30,2346.84,2346.84,"salc"
"1373",190803050402,35,2346.84,2346.84,"salc"
"1374",190803050402,40,2346.84,2346.84,"salc"
"1375",190803050402,45,2346.84,2346.84,"salc"
"1376",190803050402,50,2346.84,2346.84,"salc"
"1377",190803050402,55,2346.84,2346.84,"salc"
"1378",190803050402,60,2346.84,2346.84,"salc"
"1379",190803050402,65,2346.84,2346.84,"salc"
"1380",190803050402,70,2346.84,2346.84,"salc"
"1381",190803050402,75,2346.84,2346.84,"salc"
"1382",190803050402,80,2346.84,2346.84,"salc"
"1383",190803050402,85,2346.84,2346.84,"salc"
"1384",190803050402,90,2346.84,2346.84,"salc"
"1385",190803050402,95,2346.84,2346.84,"salc"
"1386",190803050402,100,2346.84,2346.84,"salc"
"1387",190803050403,0,7645.68,7645.68,"salc"
"1388",190803050403,5,7645.68,7645.68,"salc"
"1389",190803050403,10,7645.68,7645.68,"salc"
"1390",190803050403,15,7645.68,7645.68,"salc"
"1391",190803050403,20,7645.68,7645.68,"salc"
"1392",190803050403,25,7645.68,7645.68,"salc"
"1393",190803050403,30,7645.68,7645.68,"salc"
"1394",190803050403,35,7645.68,7645.68,"salc"
"1395",190803050403,40,7645.68,7645.68,"salc"
"1396",190803050403,45,7645.68,7645.68,"salc"
"1397",190803050403,50,7645.68,7645.68,"salc"
"1398",190803050403,55,7645.68,7645.68,"salc"
"1399",190803050403,60,7645.68,7645.68,"salc"
"1400",190803050403,65,7645.68,7645.68,"salc"
"1401",190803050403,70,7645.68,7645.68,"salc"
"1402",190803050403,75,7645.68,7645.68,"salc"
"1403",190803050403,80,7645.68,7645.68,"salc"
"1404",190803050403,85,7645.68,7645.68,"salc"
"1405",190803050403,90,7645.68,7645.68,"salc"
"1406",190803050403,95,7645.68,7645.68,"salc"
"1407",190803050403,100,7645.68,7645.68,"salc"
"1408",190803050404,0,1756.44,1756.44,"salc"
"1409",190803050404,5,1756.44,1756.44,"salc"
"1410",190803050404,10,1756.44,1756.44,"salc"
"1411",190803050404,15,1756.44,1756.44,"salc"
"1412",190803050404,20,1756.44,1756.44,"salc"
"1413",190803050404,25,1756.44,1756.44,"salc"
"1414",190803050404,30,1756.44,1756.44,"salc"
"1415",190803050404,35,1756.44,1756.44,"salc"
"1416",190803050404,40,1756.44,1756.44,"salc"
"1417",190803050404,45,1756.44,1756.44,"salc"
"1418",190803050404,50,1756.44,1756.44,"salc"
"1419",190803050404,55,1756.44,1756.44,"salc"
"1420",190803050404,60,1756.44,1756.44,"salc"
"1421",190803050404,65,1756.44,1756.44,"salc"
"1422",190803050404,70,1756.44,1756.44,"salc"
"1423",190803050404,75,1756.44,1756.44,"salc"
"1424",190803050404,80,1756.44,1756.44,"salc"
"1425",190803050404,85,1756.44,1756.44,"salc"
"1426",190803050404,90,1756.44,1756.44,"salc"
"1427",190803050404,95,1756.44,1756.44,"salc"
"1428",190803050404,100,1756.44,1756.44,"salc"
"1429",190803050405,0,3335.76,3335.76,"salc"
"1430",190803050405,5,3335.76,3335.76,"salc"
"1431",190803050405,10,3335.76,3335.76,"salc"
"1432",190803050405,15,3335.76,3335.76,"salc"
"1433",190803050405,20,3335.76,3335.76,"salc"
"1434",190803050405,25,3335.76,3335.76,"salc"
"1435",190803050405,30,3335.76,3335.76,"salc"
"1436",190803050405,35,3335.76,3335.76,"salc"
"1437",190803050405,40,3335.76,3335.76,"salc"
"1438",190803050405,45,3335.76,3335.76,"salc"
"1439",190803050405,50,3335.76,3335.76,"salc"
"1440",190803050405,55,3335.76,3335.76,"salc"
"1441",190803050405,60,3335.76,3335.76,"salc"
"1442",190803050405,65,3335.76,3335.76,"salc"
"1443",190803050405,70,3335.76,3335.76,"salc"
"1444",190803050405,75,3335.76,3335.76,"salc"
"1445",190803050405,80,3335.76,3335.76,"salc"
"1446",190803050405,85,3335.76,3335.76,"salc"
"1447",190803050405,90,3335.76,3335.76,"salc"
"1448",190803050405,95,3335.76,3335.76,"salc"
"1449",190803050405,100,3335.76,3335.76,"salc"
"1450",190803050406,0,2656.8,2656.8,"salc"
"1451",190803050406,5,2656.8,2656.8,"salc"
"1452",190803050406,10,2656.8,2656.8,"salc"
"1453",190803050406,15,2656.8,2656.8,"salc"
"1454",190803050406,20,2656.8,2656.8,"salc"
"1455",190803050406,25,2656.8,2656.8,"salc"
"1456",190803050406,30,2656.8,2656.8,"salc"
"1457",190803050406,35,2656.8,2656.8,"salc"
"1458",190803050406,40,2656.8,2656.8,"salc"
"1459",190803050406,45,2656.8,2656.8,"salc"
"1460",190803050406,50,2656.8,2656.8,"salc"
"1461",190803050406,55,2656.8,2656.8,"salc"
"1462",190803050406,60,2656.8,2656.8,"salc"
"1463",190803050406,65,2656.8,2656.8,"salc"
"1464",190803050406,70,2656.8,2656.8,"salc"
"1465",190803050406,75,2656.8,2656.8,"salc"
"1466",190803050406,80,2656.8,2656.8,"salc"
"1467",190803050406,85,2656.8,2656.8,"salc"
"1468",190803050406,90,2656.8,2656.8,"salc"
"1469",190803050406,95,2656.8,2656.8,"salc"
"1470",190803050406,100,2656.8,2656.8,"salc"
"1471",190803050407,0,3675.24,3675.24,"salc"
"1472",190803050407,5,3675.24,3675.24,"salc"
"1473",190803050407,10,3675.24,3675.24,"salc"
"1474",190803050407,15,3675.24,3675.24,"salc"
"1475",190803050407,20,3675.24,3675.24,"salc"
"1476",190803050407,25,3675.24,3675.24,"salc"
"1477",190803050407,30,3675.24,3675.24,"salc"
"1478",190803050407,35,3675.24,3675.24,"salc"
"1479",190803050407,40,3675.24,3675.24,"salc"
"1480",190803050407,45,3675.24,3675.24,"salc"
"1481",190803050407,50,3675.24,3675.24,"salc"
"1482",190803050407,55,3675.24,3675.24,"salc"
"1483",190803050407,60,3675.24,3675.24,"salc"
"1484",190803050407,65,3675.24,3675.24,"salc"
"1485",190803050407,70,3675.24,3675.24,"salc"
"1486",190803050407,75,3675.24,3675.24,"salc"
"1487",190803050407,80,3675.24,3675.24,"salc"
"1488",190803050407,85,3675.24,3675.24,"salc"
"1489",190803050407,90,3675.24,3675.24,"salc"
"1490",190803050407,95,3675.24,3675.24,"salc"
"1491",190803050407,100,3675.24,3675.24,"salc"
"1492",190803050501,0,16413.12,16413.12,"salc"
"1493",190803050501,5,16413.12,16413.12,"salc"
"1494",190803050501,10,16413.12,16413.12,"salc"
"1495",190803050501,15,16413.12,16413.12,"salc"
"1496",190803050501,20,16413.12,16413.12,"salc"
"1497",190803050501,25,16413.12,16413.12,"salc"
"1498",190803050501,30,16413.12,16413.12,"salc"
"1499",190803050501,35,16413.12,16413.12,"salc"
"1500",190803050501,40,16413.12,16413.12,"salc"
"1501",190803050501,45,16413.12,16413.12,"salc"
"1502",190803050501,50,16413.12,16413.12,"salc"
"1503",190803050501,55,16413.12,16413.12,"salc"
"1504",190803050501,60,16413.12,16413.12,"salc"
"1505",190803050501,65,16413.12,16413.12,"salc"
"1506",190803050501,70,16413.12,16413.12,"salc"
"1507",190803050501,75,16413.12,16413.12,"salc"
"1508",190803050501,80,16413.12,16413.12,"salc"
"1509",190803050501,85,16413.12,16413.12,"salc"
"1510",190803050501,90,16413.12,16413.12,"salc"
"1511",190803050501,95,16413.12,16413.12,"salc"
"1512",190803050501,100,16413.12,16413.12,"salc"
"1513",190803050502,0,21815.28,21815.28,"salc"
"1514",190803050502,5,21815.28,21815.28,"salc"
"1515",190803050502,10,21815.28,21815.28,"salc"
"1516",190803050502,15,21815.28,21815.28,"salc"
"1517",190803050502,20,21815.28,21815.28,"salc"
"1518",190803050502,25,21815.28,21815.28,"salc"
"1519",190803050502,30,21815.28,21815.28,"salc"
"1520",190803050502,35,21815.28,21815.28,"salc"
"1521",190803050502,40,21815.28,21815.28,"salc"
"1522",190803050502,45,21815.28,21815.28,"salc"
"1523",190803050502,50,21815.28,21815.28,"salc"
