"","HUC12","POP_rate","TOTAL_LENGTH_KM","PASS_LENGTH_KM","basin"
"1020",190803050202,55,16383.6,16383.6,"salc"
"1021",190803050202,60,16383.6,16383.6,"salc"
"1022",190803050202,65,16383.6,16383.6,"salc"
"1023",190803050202,70,16383.6,16383.6,"salc"
"1024",190803050202,75,16383.6,16383.6,"salc"
"1025",190803050202,80,16383.6,16383.6,"salc"
"1026",190803050202,85,16383.6,16383.6,"salc"
"1027",190803050202,90,16383.6,16383.6,"salc"
"1028",190803050202,95,16383.6,16383.6,"salc"
"1029",190803050202,100,16383.6,16383.6,"salc"
"1030",190803050203,0,9010.98,9010.98,"salc"
"1031",190803050203,5,9010.98,9010.98,"salc"
"1032",190803050203,10,9010.98,9010.98,"salc"
"1033",190803050203,15,9010.98,9010.98,"salc"
"1034",190803050203,20,9010.98,9010.98,"salc"
"1035",190803050203,25,9010.98,9010.98,"salc"
"1036",190803050203,30,9010.98,9010.98,"salc"
"1037",190803050203,35,9010.98,9010.98,"salc"
"1038",190803050203,40,9010.98,9010.98,"salc"
"1039",190803050203,45,9010.98,9010.98,"salc"
"1040",190803050203,50,9010.98,9010.98,"salc"
"1041",190803050203,55,9010.98,9010.98,"salc"
"1042",190803050203,60,9010.98,9010.98,"salc"
"1043",190803050203,65,9010.98,9010.98,"salc"
"1044",190803050203,70,9010.98,9010.98,"salc"
"1045",190803050203,75,9010.98,9010.98,"salc"
"1046",190803050203,80,9010.98,9010.98,"salc"
"1047",190803050203,85,9010.98,9010.98,"salc"
"1048",190803050203,90,9010.98,9010.98,"salc"
"1049",190803050203,95,9010.98,9010.98,"salc"
"1050",190803050203,100,9010.98,9010.98,"salc"
"1051",190803050204,0,26235.9,250.92,"salc"
"1052",190803050204,5,26235.9,250.92,"salc"
"1053",190803050204,10,26235.9,346.86,"salc"
"1054",190803050204,15,26235.9,346.86,"salc"
"1055",190803050204,20,26235.9,346.86,"salc"
"1056",190803050204,25,26235.9,14317.2,"salc"
"1057",190803050204,30,26235.9,22007.16,"salc"
"1058",190803050204,35,26235.9,22007.16,"salc"
"1059",190803050204,40,26235.9,25940.7,"salc"
"1060",190803050204,45,26235.9,25940.7,"salc"
"1061",190803050204,50,26235.9,25940.7,"salc"
"1062",190803050204,55,26235.9,25940.7,"salc"
"1063",190803050204,60,26235.9,25940.7,"salc"
"1064",190803050204,65,26235.9,25940.7,"salc"
"1065",190803050204,70,26235.9,25940.7,"salc"
"1066",190803050204,75,26235.9,25940.7,"salc"
"1067",190803050204,80,26235.9,25940.7,"salc"
"1068",190803050204,85,26235.9,25940.7,"salc"
"1069",190803050204,90,26235.9,25940.7,"salc"
"1070",190803050204,95,26235.9,26235.9,"salc"
"1071",190803050204,100,26235.9,26235.9,"salc"
"1072",190803050205,0,2472.3,2472.3,"salc"
"1073",190803050205,5,2472.3,2472.3,"salc"
"1074",190803050205,10,2472.3,2472.3,"salc"
"1075",190803050205,15,2472.3,2472.3,"salc"
"1076",190803050205,20,2472.3,2472.3,"salc"
"1077",190803050205,25,2472.3,2472.3,"salc"
"1078",190803050205,30,2472.3,2472.3,"salc"
"1079",190803050205,35,2472.3,2472.3,"salc"
"1080",190803050205,40,2472.3,2472.3,"salc"
"1081",190803050205,45,2472.3,2472.3,"salc"
"1082",190803050205,50,2472.3,2472.3,"salc"
"1083",190803050205,55,2472.3,2472.3,"salc"
"1084",190803050205,60,2472.3,2472.3,"salc"
"1085",190803050205,65,2472.3,2472.3,"salc"
"1086",190803050205,70,2472.3,2472.3,"salc"
"1087",190803050205,75,2472.3,2472.3,"salc"
"1088",190803050205,80,2472.3,2472.3,"salc"
"1089",190803050205,85,2472.3,2472.3,"salc"
"1090",190803050205,90,2472.3,2472.3,"salc"
"1091",190803050205,95,2472.3,2472.3,"salc"
"1092",190803050205,100,2472.3,2472.3,"salc"
"1093",190803050206,0,17254.44,17254.44,"salc"
"1094",190803050206,5,17254.44,17254.44,"salc"
"1095",190803050206,10,17254.44,17254.44,"salc"
"1096",190803050206,15,17254.44,17254.44,"salc"
"1097",190803050206,20,17254.44,17254.44,"salc"
"1098",190803050206,25,17254.44,17254.44,"salc"
"1099",190803050206,30,17254.44,17254.44,"salc"
"1100",190803050206,35,17254.44,17254.44,"salc"
"1101",190803050206,40,17254.44,17254.44,"salc"
"1102",190803050206,45,17254.44,17254.44,"salc"
"1103",190803050206,50,17254.44,17254.44,"salc"
"1104",190803050206,55,17254.44,17254.44,"salc"
"1105",190803050206,60,17254.44,17254.44,"salc"
"1106",190803050206,65,17254.44,17254.44,"salc"
"1107",190803050206,70,17254.44,17254.44,"salc"
"1108",190803050206,75,17254.44,17254.44,"salc"
"1109",190803050206,80,17254.44,17254.44,"salc"
"1110",190803050206,85,17254.44,17254.44,"salc"
"1111",190803050206,90,17254.44,17254.44,"salc"
"1112",190803050206,95,17254.44,17254.44,"salc"
"1113",190803050206,100,17254.44,17254.44,"salc"
"1114",190803050207,0,4929.84,4929.84,"salc"
"1115",190803050207,5,4929.84,4929.84,"salc"
"1116",190803050207,10,4929.84,4929.84,"salc"
"1117",190803050207,15,4929.84,4929.84,"salc"
"1118",190803050207,20,4929.84,4929.84,"salc"
"1119",190803050207,25,4929.84,4929.84,"salc"
"1120",190803050207,30,4929.84,4929.84,"salc"
"1121",190803050207,35,4929.84,4929.84,"salc"
"1122",190803050207,40,4929.84,4929.84,"salc"
"1123",190803050207,45,4929.84,4929.84,"salc"
"1124",190803050207,50,4929.84,4929.84,"salc"
"1125",190803050207,55,4929.84,4929.84,"salc"
"1126",190803050207,60,4929.84,4929.84,"salc"
"1127",190803050207,65,4929.84,4929.84,"salc"
"1128",190803050207,70,4929.84,4929.84,"salc"
"1129",190803050207,75,4929.84,4929.84,"salc"
"1130",190803050207,80,4929.84,4929.84,"salc"
"1131",190803050207,85,4929.84,4929.84,"salc"
"1132",190803050207,90,4929.84,4929.84,"salc"
"1133",190803050207,95,4929.84,4929.84,"salc"
"1134",190803050207,100,4929.84,4929.84,"salc"
"1135",190803050301,0,8863.38,8863.38,"salc"
"1136",190803050301,5,8863.38,8863.38,"salc"
"1137",190803050301,10,8863.38,8863.38,"salc"
"1138",190803050301,15,8863.38,8863.38,"salc"
"1139",190803050301,20,8863.38,8863.38,"salc"
"1140",190803050301,25,8863.38,8863.38,"salc"
"1141",190803050301,30,8863.38,8863.38,"salc"
"1142",190803050301,35,8863.38,8863.38,"salc"
"1143",190803050301,40,8863.38,8863.38,"salc"
"1144",190803050301,45,8863.38,8863.38,"salc"
"1145",190803050301,50,8863.38,8863.38,"salc"
"1146",190803050301,55,8863.38,8863.38,"salc"
"1147",190803050301,60,8863.38,8863.38,"salc"
"1148",190803050301,65,8863.38,8863.38,"salc"
"1149",190803050301,70,8863.38,8863.38,"salc"
"1150",190803050301,75,8863.38,8863.38,"salc"
"1151",190803050301,80,8863.38,8863.38,"salc"
"1152",190803050301,85,8863.38,8863.38,"salc"
"1153",190803050301,90,8863.38,8863.38,"salc"
"1154",190803050301,95,8863.38,8863.38,"salc"
"1155",190803050301,100,8863.38,8863.38,"salc"
"1156",190803050302,0,9195.48,9195.48,"salc"
"1157",190803050302,5,9195.48,9195.48,"salc"
"1158",190803050302,10,9195.48,9195.48,"salc"
"1159",190803050302,15,9195.48,9195.48,"salc"
"1160",190803050302,20,9195.48,9195.48,"salc"
"1161",190803050302,25,9195.48,9195.48,"salc"
"1162",190803050302,30,9195.48,9195.48,"salc"
"1163",190803050302,35,9195.48,9195.48,"salc"
"1164",190803050302,40,9195.48,9195.48,"salc"
"1165",190803050302,45,9195.48,9195.48,"salc"
"1166",190803050302,50,9195.48,9195.48,"salc"
"1167",190803050302,55,9195.48,9195.48,"salc"
"1168",190803050302,60,9195.48,9195.48,"salc"
"1169",190803050302,65,9195.48,9195.48,"salc"
"1170",190803050302,70,9195.48,9195.48,"salc"
"1171",190803050302,75,9195.48,9195.48,"salc"
"1172",190803050302,80,9195.48,9195.48,"salc"
"1173",190803050302,85,9195.48,9195.48,"salc"
"1174",190803050302,90,9195.48,9195.48,"salc"
"1175",190803050302,95,9195.48,9195.48,"salc"
"1176",190803050302,100,9195.48,9195.48,"salc"
"1177",190803050303,0,2774.88,2774.88,"salc"
"1178",190803050303,5,2774.88,2774.88,"salc"
"1179",190803050303,10,2774.88,2774.88,"salc"
"1180",190803050303,15,2774.88,2774.88,"salc"
"1181",190803050303,20,2774.88,2774.88,"salc"
"1182",190803050303,25,2774.88,2774.88,"salc"
"1183",190803050303,30,2774.88,2774.88,"salc"
"1184",190803050303,35,2774.88,2774.88,"salc"
"1185",190803050303,40,2774.88,2774.88,"salc"
"1186",190803050303,45,2774.88,2774.88,"salc"
"1187",190803050303,50,2774.88,2774.88,"salc"
"1188",190803050303,55,2774.88,2774.88,"salc"
"1189",190803050303,60,2774.88,2774.88,"salc"
"1190",190803050303,65,2774.88,2774.88,"salc"
"1191",190803050303,70,2774.88,2774.88,"salc"
"1192",190803050303,75,2774.88,2774.88,"salc"
"1193",190803050303,80,2774.88,2774.88,"salc"
"1194",190803050303,85,2774.88,2774.88,"salc"
"1195",190803050303,90,2774.88,2774.88,"salc"
"1196",190803050303,95,2774.88,2774.88,"salc"
"1197",190803050303,100,2774.88,2774.88,"salc"
"1198",190803050304,0,19438.92,19438.92,"salc"
"1199",190803050304,5,19438.92,19438.92,"salc"
"1200",190803050304,10,19438.92,19438.92,"salc"
"1201",190803050304,15,19438.92,19438.92,"salc"
"1202",190803050304,20,19438.92,19438.92,"salc"
"1203",190803050304,25,19438.92,19438.92,"salc"
"1204",190803050304,30,19438.92,19438.92,"salc"
"1205",190803050304,35,19438.92,19438.92,"salc"
"1206",190803050304,40,19438.92,19438.92,"salc"
"1207",190803050304,45,19438.92,19438.92,"salc"
"1208",190803050304,50,19438.92,19438.92,"salc"
"1209",190803050304,55,19438.92,19438.92,"salc"
"1210",190803050304,60,19438.92,19438.92,"salc"
"1211",190803050304,65,19438.92,19438.92,"salc"
"1212",190803050304,70,19438.92,19438.92,"salc"
"1213",190803050304,75,19438.92,19438.92,"salc"
"1214",190803050304,80,19438.92,19438.92,"salc"
"1215",190803050304,85,19438.92,19438.92,"salc"
"1216",190803050304,90,19438.92,19438.92,"salc"
"1217",190803050304,95,19438.92,19438.92,"salc"
"1218",190803050304,100,19438.92,19438.92,"salc"
"1219",190803050305,0,11837.52,11837.52,"salc"
"1220",190803050305,5,11837.52,11837.52,"salc"
"1221",190803050305,10,11837.52,11837.52,"salc"
"1222",190803050305,15,11837.52,11837.52,"salc"
"1223",190803050305,20,11837.52,11837.52,"salc"
"1224",190803050305,25,11837.52,11837.52,"salc"
"1225",190803050305,30,11837.52,11837.52,"salc"
"1226",190803050305,35,11837.52,11837.52,"salc"
"1227",190803050305,40,11837.52,11837.52,"salc"
"1228",190803050305,45,11837.52,11837.52,"salc"
"1229",190803050305,50,11837.52,11837.52,"salc"
"1230",190803050305,55,11837.52,11837.52,"salc"
"1231",190803050305,60,11837.52,11837.52,"salc"
"1232",190803050305,65,11837.52,11837.52,"salc"
"1233",190803050305,70,11837.52,11837.52,"salc"
"1234",190803050305,75,11837.52,11837.52,"salc"
"1235",190803050305,80,11837.52,11837.52,"salc"
"1236",190803050305,85,11837.52,11837.52,"salc"
"1237",190803050305,90,11837.52,11837.52,"salc"
"1238",190803050305,95,11837.52,11837.52,"salc"
"1239",190803050305,100,11837.52,11837.52,"salc"
"1240",190803050306,0,6575.58,6575.58,"salc"
"1241",190803050306,5,6575.58,6575.58,"salc"
"1242",190803050306,10,6575.58,6575.58,"salc"
"1243",190803050306,15,6575.58,6575.58,"salc"
"1244",190803050306,20,6575.58,6575.58,"salc"
"1245",190803050306,25,6575.58,6575.58,"salc"
"1246",190803050306,30,6575.58,6575.58,"salc"
"1247",190803050306,35,6575.58,6575.58,"salc"
"1248",190803050306,40,6575.58,6575.58,"salc"
"1249",190803050306,45,6575.58,6575.58,"salc"
"1250",190803050306,50,6575.58,6575.58,"salc"
"1251",190803050306,55,6575.58,6575.58,"salc"
"1252",190803050306,60,6575.58,6575.58,"salc"
"1253",190803050306,65,6575.58,6575.58,"salc"
"1254",190803050306,70,6575.58,6575.58,"salc"
"1255",190803050306,75,6575.58,6575.58,"salc"
"1256",190803050306,80,6575.58,6575.58,"salc"
"1257",190803050306,85,6575.58,6575.58,"salc"
"1258",190803050306,90,6575.58,6575.58,"salc"
"1259",190803050306,95,6575.58,6575.58,"salc"
"1260",190803050306,100,6575.58,6575.58,"salc"
"1261",190803050307,0,19475.82,19475.82,"salc"
"1262",190803050307,5,19475.82,19475.82,"salc"
"1263",190803050307,10,19475.82,19475.82,"salc"
"1264",190803050307,15,19475.82,19475.82,"salc"
"1265",190803050307,20,19475.82,19475.82,"salc"
"1266",190803050307,25,19475.82,19475.82,"salc"
"1267",190803050307,30,19475.82,19475.82,"salc"
"1268",190803050307,35,19475.82,19475.82,"salc"
"1269",190803050307,40,19475.82,19475.82,"salc"
"1270",190803050307,45,19475.82,19475.82,"salc"
"1271",190803050307,50,19475.82,19475.82,"salc"
"1272",190803050307,55,19475.82,19475.82,"salc"
"1273",190803050307,60,19475.82,19475.82,"salc"
"1274",190803050307,65,19475.82,19475.82,"salc"
"1275",190803050307,70,19475.82,19475.82,"salc"
"1276",190803050307,75,19475.82,19475.82,"salc"
"1277",190803050307,80,19475.82,19475.82,"salc"
"1278",190803050307,85,19475.82,19475.82,"salc"
"1279",190803050307,90,19475.82,19475.82,"salc"
"1280",190803050307,95,19475.82,19475.82,"salc"
"1281",190803050307,100,19475.82,19475.82,"salc"
"1282",190803050308,0,12398.4,12398.4,"salc"
"1283",190803050308,5,12398.4,12398.4,"salc"
"1284",190803050308,10,12398.4,12398.4,"salc"
"1285",190803050308,15,12398.4,12398.4,"salc"
"1286",190803050308,20,12398.4,12398.4,"salc"
"1287",190803050308,25,12398.4,12398.4,"salc"
"1288",190803050308,30,12398.4,12398.4,"salc"
"1289",190803050308,35,12398.4,12398.4,"salc"
"1290",190803050308,40,12398.4,12398.4,"salc"
"1291",190803050308,45,12398.4,12398.4,"salc"
"1292",190803050308,50,12398.4,12398.4,"salc"
"1293",190803050308,55,12398.4,12398.4,"salc"
"1294",190803050308,60,12398.4,12398.4,"salc"
"1295",190803050308,65,12398.4,12398.4,"salc"
"1296",190803050308,70,12398.4,12398.4,"salc"
"1297",190803050308,75,12398.4,12398.4,"salc"
"1298",190803050308,80,12398.4,12398.4,"salc"
"1299",190803050308,85,12398.4,12398.4,"salc"
"1300",190803050308,90,12398.4,12398.4,"salc"
"1301",190803050308,95,12398.4,12398.4,"salc"
"1302",190803050308,100,12398.4,12398.4,"salc"
"1303",190803050309,0,8088.48,8088.48,"salc"
"1304",190803050309,5,8088.48,8088.48,"salc"
"1305",190803050309,10,8088.48,8088.48,"salc"
"1306",190803050309,15,8088.48,8088.48,"salc"
"1307",190803050309,20,8088.48,8088.48,"salc"
"1308",190803050309,25,8088.48,8088.48,"salc"
"1309",190803050309,30,8088.48,8088.48,"salc"
"1310",190803050309,35,8088.48,8088.48,"salc"
"1311",190803050309,40,8088.48,8088.48,"salc"
"1312",190803050309,45,8088.48,8088.48,"salc"
"1313",190803050309,50,8088.48,8088.48,"salc"
"1314",190803050309,55,8088.48,8088.48,"salc"
"1315",190803050309,60,8088.48,8088.48,"salc"
"1316",190803050309,65,8088.48,8088.48,"salc"
"1317",190803050309,70,8088.48,8088.48,"salc"
"1318",190803050309,75,8088.48,8088.48,"salc"
"1319",190803050309,80,8088.48,8088.48,"salc"
"1320",190803050309,85,8088.48,8088.48,"salc"
"1321",190803050309,90,8088.48,8088.48,"salc"
"1322",190803050309,95,8088.48,8088.48,"salc"
"1323",190803050309,100,8088.48,8088.48,"salc"
"1324",190803050310,0,5653.08,5653.08,"salc"
"1325",190803050310,5,5653.08,5653.08,"salc"
"1326",190803050310,10,5653.08,5653.08,"salc"
"1327",190803050310,15,5653.08,5653.08,"salc"
"1328",190803050310,20,5653.08,5653.08,"salc"
"1329",190803050310,25,5653.08,5653.08,"salc"
"1330",190803050310,30,5653.08,5653.08,"salc"
"1331",190803050310,35,5653.08,5653.08,"salc"
"1332",190803050310,40,5653.08,5653.08,"salc"
"1333",190803050310,45,5653.08,5653.08,"salc"
"1334",190803050310,50,5653.08,5653.08,"salc"
"1335",190803050310,55,5653.08,5653.08,"salc"
"1336",190803050310,60,5653.08,5653.08,"salc"
"1337",190803050310,65,5653.08,5653.08,"salc"
"1338",190803050310,70,5653.08,5653.08,"salc"
"1339",190803050310,75,5653.08,5653.08,"salc"
"1340",190803050310,80,5653.08,5653.08,"salc"
"1341",190803050310,85,5653.08,5653.08,"salc"
"1342",190803050310,90,5653.08,5653.08,"salc"
"1343",190803050310,95,5653.08,5653.08,"salc"
"1344",190803050310,100,5653.08,5653.08,"salc"
"1345",190803050401,0,8295.12,8295.12,"salc"
"1346",190803050401,5,8295.12,8295.12,"salc"
"1347",190803050401,10,8295.12,8295.12,"salc"
"1348",190803050401,15,8295.12,8295.12,"salc"
"1349",190803050401,20,8295.12,8295.12,"salc"
"1350",190803050401,25,8295.12,8295.12,"salc"
"1351",190803050401,30,8295.12,8295.12,"salc"
"1352",190803050401,35,8295.12,8295.12,"salc"
"1353",190803050401,40,8295.12,8295.12,"salc"
"1354",190803050401,45,8295.12,8295.12,"salc"
"1355",190803050401,50,8295.12,8295.12,"salc"
"1356",190803050401,55,8295.12,8295.12,"salc"
"1357",190803050401,60,8295.12,8295.12,"salc"
"1358",190803050401,65,8295.12,8295.12,"salc"
"1359",190803050401,70,8295.12,8295.12,"salc"
"1360",190803050401,75,8295.12,8295.12,"salc"
"1361",190803050401,80,8295.12,8295.12,"salc"
"1362",190803050401,85,8295.12,8295.12,"salc"
"1363",190803050401,90,8295.12,8295.12,"salc"
"1364",190803050401,95,8295.12,8295.12,"salc"
"1365",190803050401,100,8295.12,8295.12,"salc"
"1366",190803050402,0,1173.42,1173.42,"salc"
"1367",190803050402,5,1173.42,1173.42,"salc"
"1368",190803050402,10,1173.42,1173.42,"salc"
"1369",190803050402,15,1173.42,1173.42,"salc"
"1370",190803050402,20,1173.42,1173.42,"salc"
"1371",190803050402,25,1173.42,1173.42,"salc"
"1372",190803050402,30,1173.42,1173.42,"salc"
"1373",190803050402,35,1173.42,1173.42,"salc"
"1374",190803050402,40,1173.42,1173.42,"salc"
"1375",190803050402,45,1173.42,1173.42,"salc"
"1376",190803050402,50,1173.42,1173.42,"salc"
"1377",190803050402,55,1173.42,1173.42,"salc"
"1378",190803050402,60,1173.42,1173.42,"salc"
"1379",190803050402,65,1173.42,1173.42,"salc"
"1380",190803050402,70,1173.42,1173.42,"salc"
"1381",190803050402,75,1173.42,1173.42,"salc"
"1382",190803050402,80,1173.42,1173.42,"salc"
"1383",190803050402,85,1173.42,1173.42,"salc"
"1384",190803050402,90,1173.42,1173.42,"salc"
"1385",190803050402,95,1173.42,1173.42,"salc"
"1386",190803050402,100,1173.42,1173.42,"salc"
"1387",190803050403,0,3822.84,3822.84,"salc"
"1388",190803050403,5,3822.84,3822.84,"salc"
"1389",190803050403,10,3822.84,3822.84,"salc"
"1390",190803050403,15,3822.84,3822.84,"salc"
"1391",190803050403,20,3822.84,3822.84,"salc"
"1392",190803050403,25,3822.84,3822.84,"salc"
"1393",190803050403,30,3822.84,3822.84,"salc"
"1394",190803050403,35,3822.84,3822.84,"salc"
"1395",190803050403,40,3822.84,3822.84,"salc"
"1396",190803050403,45,3822.84,3822.84,"salc"
"1397",190803050403,50,3822.84,3822.84,"salc"
"1398",190803050403,55,3822.84,3822.84,"salc"
"1399",190803050403,60,3822.84,3822.84,"salc"
"1400",190803050403,65,3822.84,3822.84,"salc"
"1401",190803050403,70,3822.84,3822.84,"salc"
"1402",190803050403,75,3822.84,3822.84,"salc"
"1403",190803050403,80,3822.84,3822.84,"salc"
"1404",190803050403,85,3822.84,3822.84,"salc"
"1405",190803050403,90,3822.84,3822.84,"salc"
"1406",190803050403,95,3822.84,3822.84,"salc"
"1407",190803050403,100,3822.84,3822.84,"salc"
"1408",190803050404,0,878.22,878.22,"salc"
"1409",190803050404,5,878.22,878.22,"salc"
"1410",190803050404,10,878.22,878.22,"salc"
"1411",190803050404,15,878.22,878.22,"salc"
"1412",190803050404,20,878.22,878.22,"salc"
"1413",190803050404,25,878.22,878.22,"salc"
"1414",190803050404,30,878.22,878.22,"salc"
"1415",190803050404,35,878.22,878.22,"salc"
"1416",190803050404,40,878.22,878.22,"salc"
"1417",190803050404,45,878.22,878.22,"salc"
"1418",190803050404,50,878.22,878.22,"salc"
"1419",190803050404,55,878.22,878.22,"salc"
"1420",190803050404,60,878.22,878.22,"salc"
"1421",190803050404,65,878.22,878.22,"salc"
"1422",190803050404,70,878.22,878.22,"salc"
"1423",190803050404,75,878.22,878.22,"salc"
"1424",190803050404,80,878.22,878.22,"salc"
"1425",190803050404,85,878.22,878.22,"salc"
"1426",190803050404,90,878.22,878.22,"salc"
"1427",190803050404,95,878.22,878.22,"salc"
"1428",190803050404,100,878.22,878.22,"salc"
"1429",190803050405,0,1667.88,1667.88,"salc"
"1430",190803050405,5,1667.88,1667.88,"salc"
"1431",190803050405,10,1667.88,1667.88,"salc"
"1432",190803050405,15,1667.88,1667.88,"salc"
"1433",190803050405,20,1667.88,1667.88,"salc"
"1434",190803050405,25,1667.88,1667.88,"salc"
"1435",190803050405,30,1667.88,1667.88,"salc"
"1436",190803050405,35,1667.88,1667.88,"salc"
"1437",190803050405,40,1667.88,1667.88,"salc"
"1438",190803050405,45,1667.88,1667.88,"salc"
"1439",190803050405,50,1667.88,1667.88,"salc"
"1440",190803050405,55,1667.88,1667.88,"salc"
"1441",190803050405,60,1667.88,1667.88,"salc"
"1442",190803050405,65,1667.88,1667.88,"salc"
"1443",190803050405,70,1667.88,1667.88,"salc"
"1444",190803050405,75,1667.88,1667.88,"salc"
"1445",190803050405,80,1667.88,1667.88,"salc"
"1446",190803050405,85,1667.88,1667.88,"salc"
"1447",190803050405,90,1667.88,1667.88,"salc"
"1448",190803050405,95,1667.88,1667.88,"salc"
"1449",190803050405,100,1667.88,1667.88,"salc"
"1450",190803050406,0,1328.4,1328.4,"salc"
"1451",190803050406,5,1328.4,1328.4,"salc"
"1452",190803050406,10,1328.4,1328.4,"salc"
"1453",190803050406,15,1328.4,1328.4,"salc"
"1454",190803050406,20,1328.4,1328.4,"salc"
"1455",190803050406,25,1328.4,1328.4,"salc"
"1456",190803050406,30,1328.4,1328.4,"salc"
"1457",190803050406,35,1328.4,1328.4,"salc"
"1458",190803050406,40,1328.4,1328.4,"salc"
"1459",190803050406,45,1328.4,1328.4,"salc"
"1460",190803050406,50,1328.4,1328.4,"salc"
"1461",190803050406,55,1328.4,1328.4,"salc"
"1462",190803050406,60,1328.4,1328.4,"salc"
"1463",190803050406,65,1328.4,1328.4,"salc"
"1464",190803050406,70,1328.4,1328.4,"salc"
"1465",190803050406,75,1328.4,1328.4,"salc"
"1466",190803050406,80,1328.4,1328.4,"salc"
"1467",190803050406,85,1328.4,1328.4,"salc"
"1468",190803050406,90,1328.4,1328.4,"salc"
"1469",190803050406,95,1328.4,1328.4,"salc"
"1470",190803050406,100,1328.4,1328.4,"salc"
"1471",190803050407,0,1837.62,1837.62,"salc"
"1472",190803050407,5,1837.62,1837.62,"salc"
"1473",190803050407,10,1837.62,1837.62,"salc"
"1474",190803050407,15,1837.62,1837.62,"salc"
"1475",190803050407,20,1837.62,1837.62,"salc"
"1476",190803050407,25,1837.62,1837.62,"salc"
"1477",190803050407,30,1837.62,1837.62,"salc"
"1478",190803050407,35,1837.62,1837.62,"salc"
"1479",190803050407,40,1837.62,1837.62,"salc"
"1480",190803050407,45,1837.62,1837.62,"salc"
"1481",190803050407,50,1837.62,1837.62,"salc"
"1482",190803050407,55,1837.62,1837.62,"salc"
"1483",190803050407,60,1837.62,1837.62,"salc"
"1484",190803050407,65,1837.62,1837.62,"salc"
"1485",190803050407,70,1837.62,1837.62,"salc"
"1486",190803050407,75,1837.62,1837.62,"salc"
"1487",190803050407,80,1837.62,1837.62,"salc"
"1488",190803050407,85,1837.62,1837.62,"salc"
"1489",190803050407,90,1837.62,1837.62,"salc"
"1490",190803050407,95,1837.62,1837.62,"salc"
"1491",190803050407,100,1837.62,1837.62,"salc"
"1492",190803050501,0,8206.56,8206.56,"salc"
"1493",190803050501,5,8206.56,8206.56,"salc"
"1494",190803050501,10,8206.56,8206.56,"salc"
"1495",190803050501,15,8206.56,8206.56,"salc"
"1496",190803050501,20,8206.56,8206.56,"salc"
"1497",190803050501,25,8206.56,8206.56,"salc"
"1498",190803050501,30,8206.56,8206.56,"salc"
"1499",190803050501,35,8206.56,8206.56,"salc"
"1500",190803050501,40,8206.56,8206.56,"salc"
"1501",190803050501,45,8206.56,8206.56,"salc"
"1502",190803050501,50,8206.56,8206.56,"salc"
"1503",190803050501,55,8206.56,8206.56,"salc"
"1504",190803050501,60,8206.56,8206.56,"salc"
"1505",190803050501,65,8206.56,8206.56,"salc"
"1506",190803050501,70,8206.56,8206.56,"salc"
"1507",190803050501,75,8206.56,8206.56,"salc"
"1508",190803050501,80,8206.56,8206.56,"salc"
"1509",190803050501,85,8206.56,8206.56,"salc"
"1510",190803050501,90,8206.56,8206.56,"salc"
"1511",190803050501,95,8206.56,8206.56,"salc"
"1512",190803050501,100,8206.56,8206.56,"salc"
"1513",190803050502,0,10907.64,10907.64,"salc"
"1514",190803050502,5,10907.64,10907.64,"salc"
"1515",190803050502,10,10907.64,10907.64,"salc"
"1516",190803050502,15,10907.64,10907.64,"salc"
"1517",190803050502,20,10907.64,10907.64,"salc"
"1518",190803050502,25,10907.64,10907.64,"salc"
"1519",190803050502,30,10907.64,10907.64,"salc"
"1520",190803050502,35,10907.64,10907.64,"salc"
"1521",190803050502,40,10907.64,10907.64,"salc"
"1522",190803050502,45,10907.64,10907.64,"salc"
"1523",190803050502,50,10907.64,10907.64,"salc"
"1524",190803050502,55,10907.64,10907.64,"salc"
"1525",190803050502,60,10907.64,10907.64,"salc"
"1526",190803050502,65,10907.64,10907.64,"salc"
"1527",190803050502,70,10907.64,10907.64,"salc"
"1528",190803050502,75,10907.64,10907.64,"salc"
"1529",190803050502,80,10907.64,10907.64,"salc"
"1530",190803050502,85,10907.64,10907.64,"salc"
"1531",190803050502,90,10907.64,10907.64,"salc"
"1532",190803050502,95,10907.64,10907.64,"salc"
"1533",190803050502,100,10907.64,10907.64,"salc"
"1534",190803050503,0,33638.04,33638.04,"salc"
"1535",190803050503,5,33638.04,33638.04,"salc"
"1536",190803050503,10,33638.04,33638.04,"salc"
"1537",190803050503,15,33638.04,33638.04,"salc"
"1538",190803050503,20,33638.04,33638.04,"salc"
"1539",190803050503,25,33638.04,33638.04,"salc"
"1540",190803050503,30,33638.04,33638.04,"salc"
"1541",190803050503,35,33638.04,33638.04,"salc"
"1542",190803050503,40,33638.04,33638.04,"salc"
"1543",190803050503,45,33638.04,33638.04,"salc"
"1544",190803050503,50,33638.04,33638.04,"salc"
"1545",190803050503,55,33638.04,33638.04,"salc"
"1546",190803050503,60,33638.04,33638.04,"salc"
"1547",190803050503,65,33638.04,33638.04,"salc"
"1548",190803050503,70,33638.04,33638.04,"salc"
"1549",190803050503,75,33638.04,33638.04,"salc"
"1550",190803050503,80,33638.04,33638.04,"salc"
"1551",190803050503,85,33638.04,33638.04,"salc"
"1552",190803050503,90,33638.04,33638.04,"salc"
"1553",190803050503,95,33638.04,33638.04,"salc"
"1554",190803050503,100,33638.04,33638.04,"salc"
"1555",190803050504,0,1948.32,1948.32,"salc"
"1556",190803050504,5,1948.32,1948.32,"salc"
"1557",190803050504,10,1948.32,1948.32,"salc"
